DATETIME,PRICE,FORWARD,CARRY,PRICE_CONTRACT,FORWARD_CONTRACT,CARRY_CONTRACT
1983-09-28 23:00:00,80.84375,80.21875,80.21875,19831200,19840300,19840300
1983-09-29 23:00:00,80.84375,80.21875,80.21875,19831200,19840300,19840300
1983-09-30 23:00:00,81.0625,80.4375,80.4375,19831200,19840300,19840300
1983-10-03 23:00:00,80.9375,80.3125,80.3125,19831200,19840300,19840300
1983-10-04 23:00:00,80.9375,80.3125,80.3125,19831200,19840300,19840300
1983-10-05 23:00:00,81.625,81.0,81.0,19831200,19840300,19840300
1983-10-06 23:00:00,81.625,81.0,81.0,19831200,19840300,19840300
1983-10-07 23:00:00,81.4375,80.8125,80.8125,19831200,19840300,19840300
1983-10-10 23:00:00,81.09375,80.46875,80.46875,19831200,19840300,19840300
1983-10-11 23:00:00,80.40625,79.75,79.75,19831200,19840300,19840300
